id,title,location,department,industry,salary_range,work_from_home,company_logo,screening_round,employment_type,required_experience,required_education,is_authentic
20,Process Controls Engineer - DCS PLC MS Office - PA,Sacramento,Other,Financial Services,,0,0,0,Full-time,,,1
12955,Co-Superstar (Asst. Store Manager) - Kenwood Towne Centre,London,Health Care Provider,Telecommunications,,0,1,1,Full-time,Associate,,1
12340,Customer Analytics & BI Manager,Sacramento,Administrative,Hospital & Health Care,,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,1
17650,Data Entry Clerk / Administrative Assistant,London,Information Technology,Education Management,21-63000,0,0,0,Full-time,Entry level,Bachelor's Degree,0
8167,Python Backend Developer,Athens,Design,Internet,,0,1,1,Full-time,,,1
14606,Sales Researcher,New York,Other,Hospital & Health Care,,0,1,1,Full-time,Entry level,Unspecified,1
7831,Position Finance Assistant,New York,Marketing,Marketing and Advertising,25000-30000,0,0,0,Part-time,,,0
8122,Graduates: English Teacher Abroad ,Athens,Education,Telecommunications,,0,1,0,Contract,,Bachelor's Degree,1
182,English Teacher Abroad,Athens,Administrative,Computer Software,,0,1,1,Contract,,Bachelor's Degree,1
4940,Position Finance Assistant,Athens,Health Care Provider,Marketing and Advertising,25000-28000,0,0,0,Part-time,Not Applicable,Unspecified,0
6553,Optician,San Francisco,Information Technology,Marketing and Advertising,,0,0,0,Full-time,,,0
17560,Nurse Shift/Program Supervisor,Athens,Engineering,Education Management,,0,0,0,Full-time,,,0
17611,OFFER Part Time Positions (Cash In Hand),London,Customer Service,Information Technology and Services,,0,0,0,Part-time,,,0
5167,Final Expense Agent,Sacramento,Sales,Telecommunications,,0,0,1,,,,0
12333,Math Tutor,Athens,Administrative,Telecommunications,,0,1,1,Contract,Entry level,Some College Coursework Completed,1
8300,Executive Assistant / Office Manager ,London,Health Care Provider,Oil & Energy,,0,1,1,Full-time,Entry level,,1
11508,Technician Instrument & Controls,San Francisco,Administrative,Education Management,,0,1,0,Full-time,,,0
17568,Trainer/Recuiter Specialist,Sacramento,Customer Service,Education Management,,0,0,0,Full-time,Not Applicable,Unspecified,0
7570,Construction Safety Advisor,New York,Engineering,Oil & Energy,140000-150000,0,1,1,Full-time,Mid-Senior level,High School or equivalent,1
17754,Network Marketing,New York,Customer Service,Internet,7200-1380000,0,0,0,Full-time,Not Applicable,Unspecified,0
729,Operations & Logistics Manager - NYC,London,Design,Financial Services,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
6260,Talent Management Process Manager,New York,Health Care Provider,Hospital & Health Care,,0,0,0,Full-time,,,1
7354,Data Entry,San Francisco,Engineering,Marketing and Advertising,,0,0,0,Part-time,Entry level,Master's Degree,0
2165,Client Support Advisor - Pensions,Sacramento,Health Care Provider,Information Technology and Services,,0,1,1,Temporary,Associate,Unspecified,1
7206,Senior FrontEnd Developer ,London,Administrative,Internet,,0,1,0,Full-time,Mid-Senior level,,1
12958,Security Engineer,Athens,Administrative,Computer Software,,0,1,1,Full-time,Associate,Bachelor's Degree,1
7203,Executive Chef,San Francisco,Information Technology,Hospital & Health Care,75000-80000,0,0,0,Contract,,,0
581,Customer Service Associate ,Athens,Education,Financial Services,,0,1,0,Full-time,Entry level,High School or equivalent,1
9761,Property Preservation Field Crews,San Francisco,Marketing,Oil & Energy,,0,0,0,Contract,,,0
1513,Risk Officer,Athens,Health Care Provider,Information Technology and Services,40000-50000,0,1,1,Full-time,Associate,Bachelor's Degree,1
12434,Sales Professional- SMB,New York,Marketing,Internet,21600-31200,0,1,0,Part-time,Entry level,High School or equivalent,0
8068,Fabricator - 2nd Shift,Sacramento,Health Care Provider,Consumer Services,28000-40000,0,1,1,Full-time,Associate,High School or equivalent,1
9890,Office Manager,Athens,Design,Financial Services,,0,1,1,Full-time,Entry level,,1
11753,Project Controls Tech,London,Marketing,Marketing and Advertising,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
16060,"Success Manager - Video Production, London",New York,Design,Telecommunications,30000-40000,0,1,0,Full-time,Mid-Senior level,,1
2210,Data Entry Admin/Clerical Positions - Work From Home,London,Marketing,Internet,,0,0,0,,,,0
8768,Web Designer,Sacramento,Engineering,Hospital & Health Care,,1,1,1,,,,1
10855,Conversion Rate Specialist (Digital Marketing),New York,Health Care Provider,Consumer Services,,0,1,1,Full-time,Mid-Senior level,,1
7048,QA Engineer,Sacramento,Marketing,Consumer Services,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
17180,Javascript Engineer,London,Customer Service,Consumer Services,,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,1
8926,Entry Level Sales,London,Design,Oil & Energy,55000-75000,1,0,0,Full-time,Entry level,High School or equivalent,1
1210,Electrical Sales Representative ,Athens,Education,Telecommunications,,0,1,1,Full-time,Mid-Senior level,,1
17587,"Data Entry, Clerical Admin, Administrative Assistant, Customer Service, Accounting, payroll Clerk, Book keeping",San Francisco,Customer Service,Financial Services,,0,0,0,,,,0
17388,Full Time Bookkeeper / Accounting Assistant,Athens,Administrative,Oil & Energy,26000-28000,0,1,1,Full-time,Associate,Some College Coursework Completed,1
16643,Sales Executive,Athens,Health Care Provider,Hospital & Health Care,,0,1,1,Full-time,,Bachelor's Degree,1
11077,Financial Controller,San Francisco,Other,Oil & Energy,,0,1,1,Full-time,Mid-Senior level,,1
9091,Executive Sous Chef,New York,Marketing,Internet,55000-70000,0,1,0,Full-time,Executive,,0
12310,Beauty & Fragrance consultants needed in Newcastle,London,Health Care Provider,Financial Services,,0,1,0,,,,1
7461,Java Software Engineer (Front-End),Athens,Health Care Provider,Financial Services,85000-110000,1,1,0,Full-time,Mid-Senior level,Unspecified,1
5757,LINUX SYSTEMS ENGINEER #2,Sacramento,Sales,Consumer Services,,0,1,1,Full-time,,,1
13440,Consulting Delivery Leader - Sales Effectiveness,San Francisco,Design,Computer Software,,0,1,1,Contract,Director,,1
15893,C# Developer,Sacramento,Design,Information Technology and Services,,0,1,0,Full-time,,,1
16364,Sales Engineer,Sacramento,Other,Oil & Energy,,0,0,0,Full-time,,,1
13283,Branding & Marketing Communications Lead for Social Impact,Athens,Other,Hospital & Health Care,,0,1,0,Full-time,,,1
7516,"Mobile Developer (iOS, Android or Windows Phone)",London,Design,Hospital & Health Care,,0,1,1,Full-time,Entry level,Bachelor's Degree,1
2070,Director of Rehab,New York,Other,Telecommunications,,0,0,0,Full-time,Not Applicable,Certification,1
7667,Data Entry Typist,London,Sales,Marketing and Advertising,,1,0,0,,Entry level,Some High School Coursework,0
9604,Account Manager Internship - Bookacoach.com,New York,Other,Financial Services,,0,1,0,Part-time,Internship,Some College Coursework Completed,1
7106,Program Manager,Sacramento,Customer Service,Marketing and Advertising,60000-75000,0,1,1,Full-time,Mid-Senior level,Master's Degree,1
9057,Supply Chain Manager,New York,Health Care Provider,Financial Services,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,1
17723,administrative assistance,London,Education,Marketing and Advertising,13-20,0,0,0,Other,Entry level,High School or equivalent,0
3404,Technical/Resume Writer ,London,Other,Oil & Energy,,1,1,0,,,,1
13524,Sales Engineer (IT Security),London,Education,Oil & Energy,0-0,0,1,0,Full-time,Mid-Senior level,,1
13865,"Sales, Assistant Manager & Market Manager Positions Available",Sacramento,Other,Consumer Services,45000-67000,0,1,0,Full-time,Entry level,Unspecified,1
4865,Internship (Human Resources),London,Other,Consumer Services,4500-4500,0,1,1,Full-time,Internship,Bachelor's Degree,1
7988,"Personal Assistant (Tech, Mobile, Startup)",Sacramento,Health Care Provider,Education Management,8000-13000,0,1,1,Full-time,Entry level,Bachelor's Degree,1
16706,SEO/SEM Intern,New York,Other,Telecommunications,,0,1,1,,,,1
13114,Sales Support Representative/ $20hr,New York,Administrative,Hospital & Health Care,,0,0,0,Temporary,,High School or equivalent,1
8011,Remote IT Tech,Athens,Other,Telecommunications,40000-60000,0,1,1,Full-time,Associate,Some College Coursework Completed,1
3570,Store Manager- London Area,Sacramento,Administrative,Financial Services,,0,1,1,Full-time,Mid-Senior level,,1
1550,"International Broadcaster, Somali Language",Sacramento,Health Care Provider,Financial Services,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,1
15929,Administrative Positions,London,Engineering,Computer Software,3000-4000,0,0,0,Part-time,Entry level,High School or equivalent,0
1860,Head of machining department,Athens,Sales,Education Management,,0,1,0,Full-time,,Bachelor's Degree,0
6382,Middle tier .NET Developer,Sacramento,Other,Consumer Services,,0,1,1,,,,1
12819,Senior Client Success Manager,Athens,Design,Consumer Services,,0,1,0,Full-time,,,1
5612,Corporate Product Sales Executive,London,Other,Hospital & Health Care,,0,0,0,Full-time,Not Applicable,,1
2630,SAP ABAP Consultant,Sacramento,Marketing,Consumer Services,,0,0,0,,,,1
9972,Director of Engineering HMA Security Products,Athens,Health Care Provider,Computer Software,,0,1,1,Full-time,Director,Master's Degree,0
4654, Agile Business Analyst,Athens,Other,Financial Services,,0,1,0,Full-time,Associate,Bachelor's Degree,1
5414,Administrative Assistant,San Francisco,Marketing,Marketing and Advertising,0-2000,0,0,0,Full-time,,,0
14935,WEB DESIGNER,Sacramento,Health Care Provider,Financial Services,,0,1,0,Full-time,,Bachelor's Degree,1
2746,Trackwise Developer,New York,Administrative,Financial Services,,0,0,0,Full-time,Not Applicable,,1
8220,Software Engineer,Sacramento,Other,Consumer Services,,0,1,0,Full-time,Not Applicable,Unspecified,1
502,Outside Sales Professional-Macomb,New York,Administrative,Telecommunications,,0,1,0,,,,1
12174,VIRTUAL ASSISTANT,New York,Health Care Provider,Financial Services,,0,1,0,Full-time,,Bachelor's Degree,1
17826,ADMINISTRATIVE & OFFICE ASSISTANT,New York,Sales,Computer Software,,0,0,0,,Entry level,,0
6846, Onshore Scaffolding Coordinator,London,Engineering,Internet,,0,0,0,Full-time,,,0
5059,Receptionist and Office Assistant ,San Francisco,Other,Information Technology and Services,1000-2000,0,0,0,Full-time,Mid-Senior level,Master's Degree,0
17809,"vacancies,nannies,cooks,drivers and housekeepers needed",Sacramento,Sales,Internet,3700-3800,0,0,1,Full-time,Not Applicable,Unspecified,0
10366,Program Director (Asheville Center),Sacramento,Education,Oil & Energy,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
324,Partnership Manager - High Growth Specialty Finance Company,Sacramento,Health Care Provider,Computer Software,,0,1,0,Full-time,Associate,Bachelor's Degree,1
14617,CTO,London,Other,Consumer Services,,0,1,1,Full-time,Director,,1
12041,Product Designer,London,Administrative,Oil & Energy,,0,1,1,Full-time,,,1
17558,Technician Instrument & Controls,New York,Customer Service,Information Technology and Services,,0,0,1,Full-time,Mid-Senior level,Certification,0
14185,Driver- Class A Local ,Sacramento,Other,Consumer Services,37000-41600,0,0,0,Full-time,Associate,Certification,1
6569,Call Center Representative I,San Francisco,Sales,Education Management,32000-40000,0,1,1,Full-time,Associate,High School or equivalent,0
11997,Passport and Visa Specialist,Sacramento,Administrative,Financial Services,,0,1,0,Full-time,Entry level,Associate Degree,1
8489,UTC Lead Testing Technician,San Francisco,Administrative,Marketing and Advertising,65000-80000,0,1,1,Full-time,Mid-Senior level,Certification,0
9754,Property Preservation Field Crews,Athens,Engineering,Internet,,0,0,0,Contract,,,0
12377,Java Developer,Sacramento,Customer Service,Telecommunications,,0,1,1,,,Bachelor's Degree,1
5573,Vacancies at Grand Royale Hotel,London,Education,Marketing and Advertising,,0,0,0,,,,0
2222,STEEL DETAILER,Sacramento,Design,Consumer Services,,0,1,0,Full-time,,Master's Degree,1
5646,EXPERIENCED MALE CAREGIVERS NEEDED TODAY!THE BEST PAY & AWESOME BENEFITS!!,Athens,Administrative,Internet,,0,1,1,,,,1
5683,Web and Application Sales Representative,New York,Administrative,Consumer Services,,0,1,1,Full-time,Associate,Bachelor's Degree,1
14038,Writer,Athens,Education,Financial Services,,0,0,0,Full-time,Not Applicable,,1
7003,Project Engineer Molding   2020,London,Other,Internet,,0,0,0,Full-time,,,0
17648,Optician/Retail Sales FT,New York,Information Technology,Computer Software,,0,0,0,Full-time,,,0
2691,Sr. Design Engineer Mechanical - 3D CAD,London,Education,Internet,,0,0,0,Full-time,,,1
11057,Marketing & Communications Manager - Rippleshot,Athens,Administrative,Oil & Energy,40000-60000,0,1,0,Full-time,Associate,Bachelor's Degree,1
1205,Health + Environmental Professional,San Francisco,Education,Education Management,60000-90000,0,1,1,Full-time,Entry level,Bachelor's Degree,0
11842,CEO (cards and payments),Sacramento,Other,Consumer Services,,0,1,0,Full-time,Director,Master's Degree,1
17642,Project Engineer Medical Device   2048,London,Engineering,Information Technology and Services,,0,0,0,Full-time,,,0
3615,"Agency Sales Managers $150-$175,000/yr",London,Information Technology,Information Technology and Services,,0,1,0,Full-time,,High School or equivalent,0
3163,"Video Editor, Turkish Language",Sacramento,Health Care Provider,Information Technology and Services,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,1
8397,Desenvolvedor Web,Sacramento,Education,Internet,,0,1,1,,,,1
8723, Hiring for Business Intelligence and Analytics Project Manager,Sacramento,Engineering,Information Technology and Services,140000-160000,0,0,0,Full-time,Mid-Senior level,,0
6272,Bankruptcy Supervisor,Athens,Marketing,Telecommunications,,0,1,1,Full-time,Mid-Senior level,Unspecified,1
11745,CFO/Controller,New York,Education,Financial Services,,0,1,1,Full-time,Director,Bachelor's Degree,1
17528,Receptionist/Front Desk,London,Information Technology,Education Management,,0,0,0,Full-time,Entry level,,0
1278,Junior Project Manager,Sacramento,Customer Service,Financial Services,,0,1,1,,,,1
12741,Product Manager,New York,Other,Hospital & Health Care,,0,1,1,Full-time,Mid-Senior level,,1
12878,Full-Cycle Oil & Gas Recruiter ,Athens,Administrative,Oil & Energy,,0,1,1,Full-time,Associate,,1
6881,Subsea Pipeline Engineer,Athens,Marketing,Computer Software,,0,0,1,,,,0
938,Health & Environmental Professional,London,Information Technology,Financial Services,70000-120000,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
11228,Belfast Fragrance and Beauty Promotional Staff,Sacramento,Engineering,Telecommunications,,0,1,1,Temporary,Associate,Unspecified,1
8998,Senior JAVA Developer,Sacramento,Administrative,Financial Services,95000-110000,0,0,0,Full-time,,Bachelor's Degree,1
17687,Cruise Staff Wanted *URGENT*,London,Engineering,Computer Software,,0,0,1,,,,0
16016,Maintenance Supervisor,Athens,Administrative,Hospital & Health Care,,0,1,1,Full-time,,High School or equivalent,1
6511,Mobile Developer Android,New York,Health Care Provider,Financial Services,0-0,0,1,1,Full-time,,,1
2861,Frontend UX / Magento Themes Developer ,London,Education,Oil & Energy,30000-40000,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
8763,Technical Sales,Athens,Engineering,Telecommunications,,0,0,0,Full-time,,,1
6353,Software Craftsman,London,Sales,Marketing and Advertising,,0,0,1,Full-time,Mid-Senior level,,1
10878,Assembly & Test Engineer,London,Design,Internet,,0,1,0,Full-time,,Bachelor's Degree,0
12499,Police Officer,London,Education,Telecommunications,,0,1,0,Full-time,Entry level,High School or equivalent,1
14658,HR Generalist,Sacramento,Administrative,Consumer Services,,0,1,0,Full-time,Associate,,1
6688,Cruise Staff Wanted *URGENT*,San Francisco,Engineering,Computer Software,,0,0,1,,,,0
16207,Programmatic Marketing Manager,Athens,Administrative,Financial Services,,0,1,1,Full-time,,,1
